"","country","date","searches"
"3875","Indonesia",2010-05-30,0.135
"3876","Mexico",2010-05-30,0.123
"3877","Philippines",2010-05-30,0.115
"3878","Singapore",2010-05-30,0.101
"3879","Thailand",2010-05-30,0.221
"3880","Venezuela",2010-05-30,1
"3881","Argentina",2010-06-06,0.048
"3882","Bolivia",2010-06-06,0.025
"3883","Brazil",2010-06-06,0.213
"3884","India",2010-06-06,0.051
"3885","Indonesia",2010-06-06,0.126
"3886","Mexico",2010-06-06,0.128
"3887","Philippines",2010-06-06,0.127
"3888","Singapore",2010-06-06,0.102
"3889","Thailand",2010-06-06,0.286
"3890","Venezuela",2010-06-06,0.977
"3891","Argentina",2010-06-13,0.046
"3892","Bolivia",2010-06-13,0.023
"3893","Brazil",2010-06-13,0.183
"3894","India",2010-06-13,0.058
"3895","Indonesia",2010-06-13,0.126
"3896","Mexico",2010-06-13,0.116
"3897","Philippines",2010-06-13,0.118
"3898","Singapore",2010-06-13,0.097
"3899","Thailand",2010-06-13,0.272
"3900","Venezuela",2010-06-13,0.96
"3901","Argentina",2010-06-20,0.041
"3902","Bolivia",2010-06-20,0.018
"3903","Brazil",2010-06-20,0.165
"3904","India",2010-06-20,0.07
"3905","Indonesia",2010-06-20,0.124
"3906","Mexico",2010-06-20,0.118
"3907","Philippines",2010-06-20,0.17
"3908","Singapore",2010-06-20,0.105
"3909","Thailand",2010-06-20,0.299
"3910","Venezuela",2010-06-20,0.963
"3911","Argentina",2010-06-27,0.048
"3912","Bolivia",2010-06-27,0.019
"3913","Brazil",2010-06-27,0.134
"3914","India",2010-06-27,0.079
"3915","Indonesia",2010-06-27,0.115
"3916","Mexico",2010-06-27,0.119
"3917","Philippines",2010-06-27,0.218
"3918","Singapore",2010-06-27,0.104
"3919","Thailand",2010-06-27,0.36
"3920","Venezuela",2010-06-27,0.977
"3921","Argentina",2010-07-04,0.034
"3922","Bolivia",2010-07-04,0.021
"3923","Brazil",2010-07-04,0.125
"3924","India",2010-07-04,0.097
"3925","Indonesia",2010-07-04,0.112
"3926","Mexico",2010-07-04,0.147
"3927","Philippines",2010-07-04,0.319
"3928","Singapore",2010-07-04,0.113
"3929","Thailand",2010-07-04,0.385
"3930","Venezuela",2010-07-04,0.865
"3931","Argentina",2010-07-11,0.029
"3932","Bolivia",2010-07-11,0.015
"3933","Brazil",2010-07-11,0.107
"3934","India",2010-07-11,0.102
"3935","Indonesia",2010-07-11,0.131
"3936","Mexico",2010-07-11,0.197
"3937","Philippines",2010-07-11,0.39
"3938","Singapore",2010-07-11,0.112
"3939","Thailand",2010-07-11,0.393
"3940","Venezuela",2010-07-11,0.761
"3941","Argentina",2010-07-18,0.022
"3942","Bolivia",2010-07-18,0.012
"3943","Brazil",2010-07-18,0.099
"3944","India",2010-07-18,0.134
"3945","Indonesia",2010-07-18,0.132
"3946","Mexico",2010-07-18,0.279
"3947","Philippines",2010-07-18,0.386
"3948","Singapore",2010-07-18,0.112
"3949","Thailand",2010-07-18,0.39
"3950","Venezuela",2010-07-18,0.703
"3951","Argentina",2010-07-25,0.034
"3952","Bolivia",2010-07-25,0.012
"3953","Brazil",2010-07-25,0.096
"3954","India",2010-07-25,0.165
"3955","Indonesia",2010-07-25,0.124
"3956","Mexico",2010-07-25,0.328
"3957","Philippines",2010-07-25,0.486
"3958","Singapore",2010-07-25,0.115
"3959","Thailand",2010-07-25,0.311
"3960","Venezuela",2010-07-25,0.658
"3961","Argentina",2010-08-01,0.036
"3962","Bolivia",2010-08-01,0.015
"3963","Brazil",2010-08-01,0.093
"3964","India",2010-08-01,0.189
"3965","Indonesia",2010-08-01,0.127
"3966","Mexico",2010-08-01,0.333
"3967","Philippines",2010-08-01,0.494
"3968","Singapore",2010-08-01,0.126
"3969","Thailand",2010-08-01,0.381
"3970","Venezuela",2010-08-01,0.615
"3971","Argentina",2010-08-08,0.036
"3972","Bolivia",2010-08-08,0.016
"3973","Brazil",2010-08-08,0.108
"3974","India",2010-08-08,0.214
"3975","Indonesia",2010-08-08,0.123
"3976","Mexico",2010-08-08,0.287
"3977","Philippines",2010-08-08,0.58
"3978","Singapore",2010-08-08,0.127
"3979","Thailand",2010-08-08,0.345
"3980","Venezuela",2010-08-08,0.611
"3981","Argentina",2010-08-15,0.039
"3982","Bolivia",2010-08-15,0.016
"3983","Brazil",2010-08-15,0.103
"3984","India",2010-08-15,0.364
"3985","Indonesia",2010-08-15,0.12
"3986","Mexico",2010-08-15,0.25
"3987","Philippines",2010-08-15,0.753
"3988","Singapore",2010-08-15,0.12
"3989","Thailand",2010-08-15,0.486
"3990","Venezuela",2010-08-15,0.607
"3991","Argentina",2010-08-22,0.048
"3992","Bolivia",2010-08-22,0.011
"3993","Brazil",2010-08-22,0.109
"3994","India",2010-08-22,0.513
"3995","Indonesia",2010-08-22,0.137
"3996","Mexico",2010-08-22,0.227
"3997","Philippines",2010-08-22,0.882
"3998","Singapore",2010-08-22,0.117
"3999","Thailand",2010-08-22,0.562
"4000","Venezuela",2010-08-22,0.552
"4001","Argentina",2010-08-29,0.034
"4002","Bolivia",2010-08-29,0.011
"4003","Brazil",2010-08-29,0.102
"4004","India",2010-08-29,0.566
"4005","Indonesia",2010-08-29,0.118
"4006","Mexico",2010-08-29,0.222
"4007","Philippines",2010-08-29,1
"4008","Singapore",2010-08-29,0.119
"4009","Thailand",2010-08-29,0.547
"4010","Venezuela",2010-08-29,0.529
"4011","Argentina",2010-09-05,0.039
"4012","Bolivia",2010-09-05,0.016
"4013","Brazil",2010-09-05,0.087
"4014","India",2010-09-05,0.634
"4015","Indonesia",2010-09-05,0.093
"4016","Mexico",2010-09-05,0.216
"4017","Philippines",2010-09-05,0.912
"4018","Singapore",2010-09-05,0.115
"4019","Thailand",2010-09-05,0.433
"4020","Venezuela",2010-09-05,0.504
"4021","Argentina",2010-09-12,0.039
"4022","Bolivia",2010-09-12,0.016
"4023","Brazil",2010-09-12,0.102
"4024","India",2010-09-12,0.705
"4025","Indonesia",2010-09-12,0.11
"4026","Mexico",2010-09-12,0.196
"4027","Philippines",2010-09-12,0.845
"4028","Singapore",2010-09-12,0.119
"4029","Thailand",2010-09-12,0.428
"4030","Venezuela",2010-09-12,0.464
"4031","Argentina",2010-09-19,0.046
"4032","Bolivia",2010-09-19,0.011
"4033","Brazil",2010-09-19,0.096
"4034","India",2010-09-19,0.693
"4035","Indonesia",2010-09-19,0.133
"4036","Mexico",2010-09-19,0.209
"4037","Philippines",2010-09-19,0.674
"4038","Singapore",2010-09-19,0.113
"4039","Thailand",2010-09-19,0.345
"4040","Venezuela",2010-09-19,0.412
"4041","Argentina",2010-09-26,0.06
"4042","Bolivia",2010-09-26,0.011
"4043","Brazil",2010-09-26,0.073
"4044","India",2010-09-26,0.626
"4045","Indonesia",2010-09-26,0.144
"4046","Mexico",2010-09-26,0.216
"4047","Philippines",2010-09-26,0.548
"4048","Singapore",2010-09-26,0.117
"4049","Thailand",2010-09-26,0.24
"4050","Venezuela",2010-09-26,0.414
"4051","Argentina",2010-10-03,0.075
"4052","Bolivia",2010-10-03,0.021
"4053","Brazil",2010-10-03,0.065
"4054","India",2010-10-03,0.626
"4055","Indonesia",2010-10-03,0.143
"4056","Mexico",2010-10-03,0.228
"4057","Philippines",2010-10-03,0.381
"4058","Singapore",2010-10-03,0.123
"4059","Thailand",2010-10-03,0.174
"4060","Venezuela",2010-10-03,0.405
"4061","Argentina",2010-10-10,0.084
"4062","Bolivia",2010-10-10,0.02
"4063","Brazil",2010-10-10,0.054
"4064","India",2010-10-10,0.572
"4065","Indonesia",2010-10-10,0.137
"4066","Mexico",2010-10-10,0.218
"4067","Philippines",2010-10-10,0.288
"4068","Singapore",2010-10-10,0.109
"4069","Thailand",2010-10-10,0.147
"4070","Venezuela",2010-10-10,0.437
"4071","Argentina",2010-10-17,0.082
"4072","Bolivia",2010-10-17,0.017
"4073","Brazil",2010-10-17,0.08
"4074","India",2010-10-17,0.572
"4075","Indonesia",2010-10-17,0.143
"4076","Mexico",2010-10-17,0.209
"4077","Philippines",2010-10-17,0.238
"4078","Singapore",2010-10-17,0.115
"4079","Thailand",2010-10-17,0.119
"4080","Venezuela",2010-10-17,0.471
"4081","Argentina",2010-10-24,0.072
"4082","Bolivia",2010-10-24,0.015
"4083","Brazil",2010-10-24,0.085
"4084","India",2010-10-24,0.442
"4085","Indonesia",2010-10-24,0.142
"4086","Mexico",2010-10-24,0.221
"4087","Philippines",2010-10-24,0.214
"4088","Singapore",2010-10-24,0.107
"4089","Thailand",2010-10-24,0.126
"4090","Venezuela",2010-10-24,0.568
"4091","Argentina",2010-10-31,0.12
"4092","Bolivia",2010-10-31,0.02
"4093","Brazil",2010-10-31,0.096
"4094","India",2010-10-31,0.31
"4095","Indonesia",2010-10-31,0.135
"4096","Mexico",2010-10-31,0.214
"4097","Philippines",2010-10-31,0.178
"4098","Singapore",2010-10-31,0.113
"4099","Thailand",2010-10-31,0.11
"4100","Venezuela",2010-10-31,0.632
"4101","Argentina",2010-11-07,0.094
"4102","Bolivia",2010-11-07,0.02
"4103","Brazil",2010-11-07,0.102
"4104","India",2010-11-07,0.258
"4105","Indonesia",2010-11-07,0.134
"4106","Mexico",2010-11-07,0.203
"4107","Philippines",2010-11-07,0.174
"4108","Singapore",2010-11-07,0.102
"4109","Thailand",2010-11-07,0.129
"4110","Venezuela",2010-11-07,0.628
"4111","Argentina",2010-11-14,0.099
"4112","Bolivia",2010-11-14,0.018
"4113","Brazil",2010-11-14,0.114
"4114","India",2010-11-14,0.187
"4115","Indonesia",2010-11-14,0.118
"4116","Mexico",2010-11-14,0.184
"4117","Philippines",2010-11-14,0.168
"4118","Singapore",2010-11-14,0.096
"4119","Thailand",2010-11-14,0.13
"4120","Venezuela",2010-11-14,0.574
"4121","Argentina",2010-11-21,0.08
"4122","Bolivia",2010-11-21,0.017
"4123","Brazil",2010-11-21,0.121
"4124","India",2010-11-21,0.144
"4125","Indonesia",2010-11-21,0.124
"4126","Mexico",2010-11-21,0.186
"4127","Philippines",2010-11-21,0.191
"4128","Singapore",2010-11-21,0.098
"4129","Thailand",2010-11-21,0.133
"4130","Venezuela",2010-11-21,0.553
"4131","Argentina",2010-11-28,0.063
"4132","Bolivia",2010-11-28,0.014
"4133","Brazil",2010-11-28,0.102
"4134","India",2010-11-28,0.113
"4135","Indonesia",2010-11-28,0.142
"4136","Mexico",2010-11-28,0.149
"4137","Philippines",2010-11-28,0.167
"4138","Singapore",2010-11-28,0.094
"4139","Thailand",2010-11-28,0.121
"4140","Venezuela",2010-11-28,0.481
"4141","Argentina",2010-12-05,0.048
"4142","Bolivia",2010-12-05,0.012
"4143","Brazil",2010-12-05,0.093
"4144","India",2010-12-05,0.093
"4145","Indonesia",2010-12-05,0.124
"4146","Mexico",2010-12-05,0.138
"4147","Philippines",2010-12-05,0.177
"4148","Singapore",2010-12-05,0.098
"4149","Thailand",2010-12-05,0.124
"4150","Venezuela",2010-12-05,0.432
"4151","Argentina",2010-12-12,0.039
"4152","Bolivia",2010-12-12,0.012
"4153","Brazil",2010-12-12,0.094
"4154","India",2010-12-12,0.073
"4155","Indonesia",2010-12-12,0.128
"4156","Mexico",2010-12-12,0.103
"4157","Philippines",2010-12-12,0.182
"4158","Singapore",2010-12-12,0.101
"4159","Thailand",2010-12-12,0.122
"4160","Venezuela",2010-12-12,0.372
"4161","Argentina",2010-12-19,0.034
"4162","Bolivia",2010-12-19,0.012
"4163","Brazil",2010-12-19,0.105
"4164","India",2010-12-19,0.061
"4165","Indonesia",2010-12-19,0.114
"4166","Mexico",2010-12-19,0.06
"4167","Philippines",2010-12-19,0.185
"4168","Singapore",2010-12-19,0.097
"4169","Thailand",2010-12-19,0.097
"4170","Venezuela",2010-12-19,0.323
"4171","Argentina",2010-12-26,0.036
"4172","Bolivia",2010-12-26,0.01
"4173","Brazil",2010-12-26,0.101
"4174","India",2010-12-26,0.064
"4175","Indonesia",2010-12-26,0.105
"4176","Mexico",2010-12-26,0.05
"4177","Philippines",2010-12-26,0.204
"4178","Singapore",2010-12-26,0.106
"4179","Thailand",2010-12-26,0.087
"4180","Venezuela",2010-12-26,0.327
"4181","Argentina",2011-01-02,0.041
"4182","Bolivia",2011-01-02,0.014
"4183","Brazil",2011-01-02,0.112
"4184","India",2011-01-02,0.067
"4185","Indonesia",2011-01-02,0.116
"4186","Mexico",2011-01-02,0.049
"4187","Philippines",2011-01-02,0.197
"4188","Singapore",2011-01-02,0.106
"4189","Thailand",2011-01-02,0.086
"4190","Venezuela",2011-01-02,0.34
"4191","Argentina",2011-01-09,0.041
"4192","Bolivia",2011-01-09,0.051
"4193","Brazil",2011-01-09,0.126
"4194","India",2011-01-09,0.056
"4195","Indonesia",2011-01-09,0.128
"4196","Mexico",2011-01-09,0.051
"4197","Philippines",2011-01-09,0.161
"4198","Singapore",2011-01-09,0.109
"4199","Thailand",2011-01-09,0.101
"4200","Venezuela",2011-01-09,0.341
"4201","Argentina",2011-01-16,0.053
"4202","Bolivia",2011-01-16,0.068
"4203","Brazil",2011-01-16,0.127
"4204","India",2011-01-16,0.056
"4205","Indonesia",2011-01-16,0.124
"4206","Mexico",2011-01-16,0.048
"4207","Philippines",2011-01-16,0.171
"4208","Singapore",2011-01-16,0.107
"4209","Thailand",2011-01-16,0.101
"4210","Venezuela",2011-01-16,0.348
"4211","Argentina",2011-01-23,0.063
"4212","Bolivia",2011-01-23,0.058
"4213","Brazil",2011-01-23,0.15
"4214","India",2011-01-23,0.042
"4215","Indonesia",2011-01-23,0.121
"4216","Mexico",2011-01-23,0.048
"4217","Philippines",2011-01-23,0.152
"4218","Singapore",2011-01-23,0.111
"4219","Thailand",2011-01-23,0.092
"4220","Venezuela",2011-01-23,0.318
"4221","Argentina",2011-01-30,0.077
"4222","Bolivia",2011-01-30,0.085
"4223","Brazil",2011-01-30,0.162
"4224","India",2011-01-30,0.036
"4225","Indonesia",2011-01-30,0.106
"4226","Mexico",2011-01-30,0.042
"4227","Philippines",2011-01-30,0.151
"4228","Singapore",2011-01-30,0.111
"4229","Thailand",2011-01-30,0.102
"4230","Venezuela",2011-01-30,0.322
"4231","Argentina",2011-02-06,0.077
"4232","Bolivia",2011-02-06,0.115
"4233","Brazil",2011-02-06,0.216
"4234","India",2011-02-06,0.029
"4235","Indonesia",2011-02-06,0.112
"4236","Mexico",2011-02-06,0.045
"4237","Philippines",2011-02-06,0.156
"4238","Singapore",2011-02-06,0.099
"4239","Thailand",2011-02-06,0.104
"4240","Venezuela",2011-02-06,0.33
"4241","Argentina",2011-02-13,0.089
"4242","Bolivia",2011-02-13,0.101
"4243","Brazil",2011-02-13,0.262
"4244","India",2011-02-13,0.024
"4245","Indonesia",2011-02-13,0.104
"4246","Mexico",2011-02-13,0.043
"4247","Philippines",2011-02-13,0.168
"4248","Singapore",2011-02-13,0.089
"4249","Thailand",2011-02-13,0.089
"4250","Venezuela",2011-02-13,0.32
"4251","Argentina",2011-02-20,0.087
"4252","Bolivia",2011-02-20,0.104
"4253","Brazil",2011-02-20,0.324
"4254","India",2011-02-20,0.019
"4255","Indonesia",2011-02-20,0.11
"4256","Mexico",2011-02-20,0.052
"4257","Philippines",2011-02-20,0.143
"4258","Singapore",2011-02-20,0.093
"4259","Thailand",2011-02-20,0.091
"4260","Venezuela",2011-02-20,0.313
"4261","Argentina",2011-02-27,0.087
"4262","Bolivia",2011-02-27,0.08
"4263","Brazil",2011-02-27,0.295
"4264","India",2011-02-27,0.015
"4265","Indonesia",2011-02-27,0.102
"4266","Mexico",2011-02-27,0.067
"4267","Philippines",2011-02-27,0.136
"4268","Singapore",2011-02-27,0.093
"4269","Thailand",2011-02-27,0.086
"4270","Venezuela",2011-02-27,0.271
"4271","Argentina",2011-03-06,0.142
"4272","Bolivia",2011-03-06,0.08
"4273","Brazil",2011-03-06,0.284
"4274","India",2011-03-06,0.014
"4275","Indonesia",2011-03-06,0.11
"4276","Mexico",2011-03-06,0.079
"4277","Philippines",2011-03-06,0.112
"4278","Singapore",2011-03-06,0.093
"4279","Thailand",2011-03-06,0.076
"4280","Venezuela",2011-03-06,0.263
"4281","Argentina",2011-03-13,0.202
"4282","Bolivia",2011-03-13,0.084
"4283","Brazil",2011-03-13,0.392
"4284","India",2011-03-13,0.013
"4285","Indonesia",2011-03-13,0.118
"4286","Mexico",2011-03-13,0.086
"4287","Philippines",2011-03-13,0.106
"4288","Singapore",2011-03-13,0.094
"4289","Thailand",2011-03-13,0.077
"4290","Venezuela",2011-03-13,0.274
"4291","Argentina",2011-03-20,0.193
"4292","Bolivia",2011-03-20,0.092
"4293","Brazil",2011-03-20,0.487
"4294","India",2011-03-20,0.016
"4295","Indonesia",2011-03-20,0.114
"4296","Mexico",2011-03-20,0.076
"4297","Philippines",2011-03-20,0.108
"4298","Singapore",2011-03-20,0.099
"4299","Thailand",2011-03-20,0.072
"4300","Venezuela",2011-03-20,0.3
"4301","Argentina",2011-03-27,0.202
"4302","Bolivia",2011-03-27,0.096
"4303","Brazil",2011-03-27,0.458
"4304","India",2011-03-27,0.012
"4305","Indonesia",2011-03-27,0.106
"4306","Mexico",2011-03-27,0.078
"4307","Philippines",2011-03-27,0.094
"4308","Singapore",2011-03-27,0.1
"4309","Thailand",2011-03-27,0.065
"4310","Venezuela",2011-03-27,0.279
"4311","Argentina",2011-04-03,0.207
"4312","Bolivia",2011-04-03,0.109
"4313","Brazil",2011-04-03,0.486
"4314","India",2011-04-03,0.017
"4315","Indonesia",2011-04-03,0.11
"4316","Mexico",2011-04-03,0.081
"4317","Philippines",2011-04-03,0.093
"4318","Singapore",2011-04-03,0.104
"4319","Thailand",2011-04-03,0.061
"4320","Venezuela",2011-04-03,0.271
"4321","Argentina",2011-04-10,0.169
"4322","Bolivia",2011-04-10,0.1
"4323","Brazil",2011-04-10,0.444
"4324","India",2011-04-10,0.022
"4325","Indonesia",2011-04-10,0.109
"4326","Mexico",2011-04-10,0.085
"4327","Philippines",2011-04-10,0.093
"4328","Singapore",2011-04-10,0.095
"4329","Thailand",2011-04-10,0.056
"4330","Venezuela",2011-04-10,0.214
"4331","Argentina",2011-04-17,0.096
"4332","Bolivia",2011-04-17,0.089
"4333","Brazil",2011-04-17,0.372
"4334","India",2011-04-17,0.035
"4335","Indonesia",2011-04-17,0.101
"4336","Mexico",2011-04-17,0.062
"4337","Philippines",2011-04-17,0.084
"4338","Singapore",2011-04-17,0.09
"4339","Thailand",2011-04-17,0.069
"4340","Venezuela",2011-04-17,0.178
"4341","Argentina",2011-04-24,0.099
"4342","Bolivia",2011-04-24,0.094
"4343","Brazil",2011-04-24,0.366
"4344","India",2011-04-24,0.026
"4345","Indonesia",2011-04-24,0.107
"4346","Mexico",2011-04-24,0.085
"4347","Philippines",2011-04-24,0.092
"4348","Singapore",2011-04-24,0.094
"4349","Thailand",2011-04-24,0.08
"4350","Venezuela",2011-04-24,0.21
"4351","Argentina",2011-05-01,0.072
"4352","Bolivia",2011-05-01,0.076
"4353","Brazil",2011-05-01,0.32
"4354","India",2011-05-01,0.023
"4355","Indonesia",2011-05-01,0.101
"4356","Mexico",2011-05-01,0.081
"4357","Philippines",2011-05-01,0.096
"4358","Singapore",2011-05-01,0.091
"4359","Thailand",2011-05-01,0.085
"4360","Venezuela",2011-05-01,0.189
"4361","Argentina",2011-05-08,0.089
"4362","Bolivia",2011-05-08,0.058
"4363","Brazil",2011-05-08,0.279
"4364","India",2011-05-08,0.021
"4365","Indonesia",2011-05-08,0.105
"4366","Mexico",2011-05-08,0.075
"4367","Philippines",2011-05-08,0.075
"4368","Singapore",2011-05-08,0.088
"4369","Thailand",2011-05-08,0.109
"4370","Venezuela",2011-05-08,0.201
"4371","Argentina",2011-05-15,0.077
"4372","Bolivia",2011-05-15,0.05
"4373","Brazil",2011-05-15,0.255
"4374","India",2011-05-15,0.024
"4375","Indonesia",2011-05-15,0.093
"4376","Mexico",2011-05-15,0.082
"4377","Philippines",2011-05-15,0.07
"4378","Singapore",2011-05-15,0.09
"4379","Thailand",2011-05-15,0.122
"4380","Venezuela",2011-05-15,0.206
"4381","Argentina",2011-05-22,0.055
"4382","Bolivia",2011-05-22,0.04
"4383","Brazil",2011-05-22,0.216
"4384","India",2011-05-22,0.023
"4385","Indonesia",2011-05-22,0.101
"4386","Mexico",2011-05-22,0.084
"4387","Philippines",2011-05-22,0.077
"4388","Singapore",2011-05-22,0.093
"4389","Thailand",2011-05-22,0.163
"4390","Venezuela",2011-05-22,0.205
"4391","Argentina",2011-05-29,0.053
"4392","Bolivia",2011-05-29,0.046
"4393","Brazil",2011-05-29,0.175
"4394","India",2011-05-29,0.023
"4395","Indonesia",2011-05-29,0.096
"4396","Mexico",2011-05-29,0.08
"4397","Philippines",2011-05-29,0.104
"4398","Singapore",2011-05-29,0.102
"4399","Thailand",2011-05-29,0.193
"4400","Venezuela",2011-05-29,0.199
"4401","Argentina",2011-06-05,0.055
"4402","Bolivia",2011-06-05,0.046
"4403","Brazil",2011-06-05,0.139
"4404","India",2011-06-05,0.024
"4405","Indonesia",2011-06-05,0.097
"4406","Mexico",2011-06-05,0.08
"4407","Philippines",2011-06-05,0.109
"4408","Singapore",2011-06-05,0.099
"4409","Thailand",2011-06-05,0.231
"4410","Venezuela",2011-06-05,0.206
"4411","Argentina",2011-06-12,0.041
"4412","Bolivia",2011-06-12,0.034
"4413","Brazil",2011-06-12,0.129
"4414","India",2011-06-12,0.029
"4415","Indonesia",2011-06-12,0.102
"4416","Mexico",2011-06-12,0.078
"4417","Philippines",2011-06-12,0.117
"4418","Singapore",2011-06-12,0.108
"4419","Thailand",2011-06-12,0.257
"4420","Venezuela",2011-06-12,0.195
"4421","Argentina",2011-06-19,0.041
"4422","Bolivia",2011-06-19,0.027
"4423","Brazil",2011-06-19,0.099
"4424","India",2011-06-19,0.035
"4425","Indonesia",2011-06-19,0.099
"4426","Mexico",2011-06-19,0.073
"4427","Philippines",2011-06-19,0.108
"4428","Singapore",2011-06-19,0.104
"4429","Thailand",2011-06-19,0.259
"4430","Venezuela",2011-06-19,0.188
"4431","Argentina",2011-06-26,0.043
"4432","Bolivia",2011-06-26,0.021
"4433","Brazil",2011-06-26,0.089
"4434","India",2011-06-26,0.051
"4435","Indonesia",2011-06-26,0.086
"4436","Mexico",2011-06-26,0.069
"4437","Philippines",2011-06-26,0.141
"4438","Singapore",2011-06-26,0.123
"4439","Thailand",2011-06-26,0.238
"4440","Venezuela",2011-06-26,0.185
"4441","Argentina",2011-07-03,0.029
"4442","Bolivia",2011-07-03,0.016
"4443","Brazil",2011-07-03,0.076
"4444","India",2011-07-03,0.047
"4445","Indonesia",2011-07-03,0.092
"4446","Mexico",2011-07-03,0.086
"4447","Philippines",2011-07-03,0.145
"4448","Singapore",2011-07-03,0.128
"4449","Thailand",2011-07-03,0.219
"4450","Venezuela",2011-07-03,0.174
"4451","Argentina",2011-07-10,0.024
"4452","Bolivia",2011-07-10,0.011
"4453","Brazil",2011-07-10,0.072
"4454","India",2011-07-10,0.049
"4455","Indonesia",2011-07-10,0.085
"4456","Mexico",2011-07-10,0.098
"4457","Philippines",2011-07-10,0.184
"4458","Singapore",2011-07-10,0.129
"4459","Thailand",2011-07-10,0.186
"4460","Venezuela",2011-07-10,0.175
"4461","Argentina",2011-07-17,0.014
"4462","Bolivia",2011-07-17,0.012
"4463","Brazil",2011-07-17,0.058
"4464","India",2011-07-17,0.062
"4465","Indonesia",2011-07-17,0.087
"4466","Mexico",2011-07-17,0.1
"4467","Philippines",2011-07-17,0.181
"4468","Singapore",2011-07-17,0.134
"4469","Thailand",2011-07-17,0.229
