"","country","date","searches"
"11536","South.Africa",2010-08-08,3732
"11537","Spain",2010-08-08,4
"11538","Sweden",2010-08-08,1
"11539","Switzerland",2010-08-08,9
"11540","Ukraine",2010-08-08,312
"11541","United.States",2010-08-08,754
"11542","Uruguay",2010-08-08,131
"11543","Argentina",2010-08-15,187
"11544","Australia",2010-08-15,536
"11545","Austria",2010-08-15,476
"11546","Belgium",2010-08-15,11
"11547","Bolivia",2010-08-15,290
"11548","Brazil",2010-08-15,223
"11549","Bulgaria",2010-08-15,272
"11550","Canada",2010-08-15,506
"11551","Chile",2010-08-15,39
"11552","France",2010-08-15,4
"11553","Germany",2010-08-15,385
"11554","Hungary",2010-08-15,36
"11555","Japan",2010-08-15,3
"11556","Mexico",2010-08-15,767
"11557","Netherlands",2010-08-15,14
"11558","New.Zealand",2010-08-15,95
"11559","Norway",2010-08-15,35
"11560","Paraguay",2010-08-15,257
"11561","Peru",2010-08-15,175
"11562","Poland",2010-08-15,7
"11563","Romania",2010-08-15,569
"11564","Russia",2010-08-15,260
"11565","South.Africa",2010-08-15,3772
"11566","Spain",2010-08-15,7
"11567","Sweden",2010-08-15,1
"11568","Switzerland",2010-08-15,9
"11569","Ukraine",2010-08-15,337
"11570","United.States",2010-08-15,804
"11571","Uruguay",2010-08-15,152
"11572","Argentina",2010-08-22,181
"11573","Australia",2010-08-22,563
"11574","Austria",2010-08-22,489
"11575","Belgium",2010-08-22,17
"11576","Bolivia",2010-08-22,275
"11577","Brazil",2010-08-22,234
"11578","Bulgaria",2010-08-22,357
"11579","Canada",2010-08-22,569
"11580","Chile",2010-08-22,65
"11581","France",2010-08-22,4
"11582","Germany",2010-08-22,432
"11583","Hungary",2010-08-22,40
"11584","Japan",2010-08-22,3
"11585","Mexico",2010-08-22,785
"11586","Netherlands",2010-08-22,15
"11587","New.Zealand",2010-08-22,93
"11588","Norway",2010-08-22,49
"11589","Paraguay",2010-08-22,292
"11590","Peru",2010-08-22,181
"11591","Poland",2010-08-22,6
"11592","Romania",2010-08-22,571
"11593","Russia",2010-08-22,324
"11594","South.Africa",2010-08-22,3446
"11595","Spain",2010-08-22,7
"11596","Sweden",2010-08-22,2
"11597","Switzerland",2010-08-22,13
"11598","Ukraine",2010-08-22,370
"11599","United.States",2010-08-22,846
"11600","Uruguay",2010-08-22,162
"11601","Argentina",2010-08-29,165
"11602","Australia",2010-08-29,543
"11603","Austria",2010-08-29,499
"11604","Belgium",2010-08-29,21
"11605","Bolivia",2010-08-29,280
"11606","Brazil",2010-08-29,214
"11607","Bulgaria",2010-08-29,391
"11608","Canada",2010-08-29,648
"11609","Chile",2010-08-29,102
"11610","France",2010-08-29,5
"11611","Germany",2010-08-29,557
"11612","Hungary",2010-08-29,33
"11613","Japan",2010-08-29,3
"11614","Mexico",2010-08-29,846
"11615","Netherlands",2010-08-29,19
"11616","New.Zealand",2010-08-29,65
"11617","Norway",2010-08-29,84
"11618","Paraguay",2010-08-29,277
"11619","Peru",2010-08-29,173
"11620","Poland",2010-08-29,6
"11621","Romania",2010-08-29,559
"11622","Russia",2010-08-29,367
"11623","South.Africa",2010-08-29,3106
"11624","Spain",2010-08-29,6
"11625","Sweden",2010-08-29,2
"11626","Switzerland",2010-08-29,16
"11627","Ukraine",2010-08-29,388
"11628","United.States",2010-08-29,924
"11629","Uruguay",2010-08-29,172
"11630","Argentina",2010-09-05,153
"11631","Australia",2010-09-05,516
"11632","Austria",2010-09-05,578
"11633","Belgium",2010-09-05,34
"11634","Bolivia",2010-09-05,293
"11635","Brazil",2010-09-05,188
"11636","Bulgaria",2010-09-05,318
"11637","Canada",2010-09-05,857
"11638","Chile",2010-09-05,141
"11639","France",2010-09-05,7
"11640","Germany",2010-09-05,745
"11641","Hungary",2010-09-05,44
"11642","Japan",2010-09-05,4
"11643","Mexico",2010-09-05,913
"11644","Netherlands",2010-09-05,25
"11645","New.Zealand",2010-09-05,52
"11646","Norway",2010-09-05,97
"11647","Paraguay",2010-09-05,248
"11648","Peru",2010-09-05,208
"11649","Poland",2010-09-05,8
"11650","Romania",2010-09-05,612
"11651","Russia",2010-09-05,595
"11652","South.Africa",2010-09-05,2970
"11653","Spain",2010-09-05,7
"11654","Sweden",2010-09-05,2
"11655","Switzerland",2010-09-05,17
"11656","Ukraine",2010-09-05,489
"11657","United.States",2010-09-05,1030
"11658","Uruguay",2010-09-05,149
"11659","Argentina",2010-09-12,143
"11660","Australia",2010-09-12,471
"11661","Austria",2010-09-12,678
"11662","Belgium",2010-09-12,54
"11663","Bolivia",2010-09-12,259
"11664","Brazil",2010-09-12,188
"11665","Bulgaria",2010-09-12,283
"11666","Canada",2010-09-12,1121
"11667","Chile",2010-09-12,109
"11668","France",2010-09-12,16
"11669","Germany",2010-09-12,835
"11670","Hungary",2010-09-12,67
"11671","Japan",2010-09-12,4
"11672","Mexico",2010-09-12,947
"11673","Netherlands",2010-09-12,27
"11674","New.Zealand",2010-09-12,47
"11675","Norway",2010-09-12,64
"11676","Paraguay",2010-09-12,212
"11677","Peru",2010-09-12,206
"11678","Poland",2010-09-12,14
"11679","Romania",2010-09-12,647
"11680","Russia",2010-09-12,775
"11681","South.Africa",2010-09-12,2710
"11682","Spain",2010-09-12,6
"11683","Sweden",2010-09-12,2
"11684","Switzerland",2010-09-12,21
"11685","Ukraine",2010-09-12,615
"11686","United.States",2010-09-12,1187
"11687","Uruguay",2010-09-12,157
"11688","Argentina",2010-09-19,138
"11689","Australia",2010-09-19,405
"11690","Austria",2010-09-19,768
"11691","Belgium",2010-09-19,72
"11692","Bolivia",2010-09-19,275
"11693","Brazil",2010-09-19,176
"11694","Bulgaria",2010-09-19,382
"11695","Canada",2010-09-19,1409
"11696","Chile",2010-09-19,77
"11697","France",2010-09-19,27
"11698","Germany",2010-09-19,896
"11699","Hungary",2010-09-19,71
"11700","Japan",2010-09-19,5
"11701","Mexico",2010-09-19,927
"11702","Netherlands",2010-09-19,32
"11703","New.Zealand",2010-09-19,39
"11704","Norway",2010-09-19,71
"11705","Paraguay",2010-09-19,202
"11706","Peru",2010-09-19,197
"11707","Poland",2010-09-19,41
"11708","Romania",2010-09-19,695
"11709","Russia",2010-09-19,669
"11710","South.Africa",2010-09-19,2312
"11711","Spain",2010-09-19,9
"11712","Sweden",2010-09-19,2
"11713","Switzerland",2010-09-19,21
"11714","Ukraine",2010-09-19,613
"11715","United.States",2010-09-19,1315
"11716","Uruguay",2010-09-19,158
"11717","Argentina",2010-09-26,150
"11718","Australia",2010-09-26,367
"11719","Austria",2010-09-26,867
"11720","Belgium",2010-09-26,74
"11721","Bolivia",2010-09-26,278
"11722","Brazil",2010-09-26,156
"11723","Bulgaria",2010-09-26,470
"11724","Canada",2010-09-26,1519
"11725","Chile",2010-09-26,48
"11726","France",2010-09-26,41
"11727","Germany",2010-09-26,938
"11728","Hungary",2010-09-26,65
"11729","Japan",2010-09-26,8
"11730","Mexico",2010-09-26,969
"11731","Netherlands",2010-09-26,27
"11732","New.Zealand",2010-09-26,37
"11733","Norway",2010-09-26,69
"11734","Paraguay",2010-09-26,207
"11735","Peru",2010-09-26,182
"11736","Poland",2010-09-26,44
"11737","Romania",2010-09-26,755
"11738","Russia",2010-09-26,653
"11739","South.Africa",2010-09-26,2508
"11740","Spain",2010-09-26,15
"11741","Sweden",2010-09-26,2
"11742","Switzerland",2010-09-26,26
"11743","Ukraine",2010-09-26,539
"11744","United.States",2010-09-26,1335
"11745","Uruguay",2010-09-26,141
"11746","Argentina",2010-10-03,155
"11747","Australia",2010-10-03,316
"11748","Austria",2010-10-03,827
"11749","Belgium",2010-10-03,65
"11750","Bolivia",2010-10-03,312
"11751","Brazil",2010-10-03,145
"11752","Bulgaria",2010-10-03,496
"11753","Canada",2010-10-03,1552
"11754","Chile",2010-10-03,28
"11755","France",2010-10-03,31
"11756","Germany",2010-10-03,916
"11757","Hungary",2010-10-03,50
"11758","Japan",2010-10-03,11
"11759","Mexico",2010-10-03,1055
"11760","Netherlands",2010-10-03,28
"11761","New.Zealand",2010-10-03,29
"11762","Norway",2010-10-03,55
"11763","Paraguay",2010-10-03,204
"11764","Peru",2010-10-03,168
"11765","Poland",2010-10-03,38
"11766","Romania",2010-10-03,742
"11767","Russia",2010-10-03,603
"11768","South.Africa",2010-10-03,2289
"11769","Spain",2010-10-03,16
"11770","Sweden",2010-10-03,2
"11771","Switzerland",2010-10-03,21
"11772","Ukraine",2010-10-03,589
"11773","United.States",2010-10-03,1430
"11774","Uruguay",2010-10-03,139
"11775","Argentina",2010-10-10,146
"11776","Australia",2010-10-10,287
"11777","Austria",2010-10-10,833
"11778","Belgium",2010-10-10,58
"11779","Bolivia",2010-10-10,288
"11780","Brazil",2010-10-10,155
"11781","Bulgaria",2010-10-10,588
"11782","Canada",2010-10-10,1486
"11783","Chile",2010-10-10,16
"11784","France",2010-10-10,29
"11785","Germany",2010-10-10,927
"11786","Hungary",2010-10-10,56
"11787","Japan",2010-10-10,12
"11788","Mexico",2010-10-10,1099
"11789","Netherlands",2010-10-10,25
"11790","New.Zealand",2010-10-10,32
"11791","Norway",2010-10-10,62
"11792","Paraguay",2010-10-10,202
"11793","Peru",2010-10-10,194
"11794","Poland",2010-10-10,34
"11795","Romania",2010-10-10,736
"11796","Russia",2010-10-10,537
"11797","South.Africa",2010-10-10,2165
"11798","Spain",2010-10-10,14
"11799","Sweden",2010-10-10,2
"11800","Switzerland",2010-10-10,19
"11801","Ukraine",2010-10-10,553
"11802","United.States",2010-10-10,1421
"11803","Uruguay",2010-10-10,138
"11804","Argentina",2010-10-17,154
"11805","Australia",2010-10-17,240
"11806","Austria",2010-10-17,755
"11807","Belgium",2010-10-17,61
"11808","Bolivia",2010-10-17,336
"11809","Brazil",2010-10-17,167
"11810","Bulgaria",2010-10-17,673
"11811","Canada",2010-10-17,1486
"11812","Chile",2010-10-17,9
"11813","France",2010-10-17,26
"11814","Germany",2010-10-17,831
"11815","Hungary",2010-10-17,45
"11816","Japan",2010-10-17,17
"11817","Mexico",2010-10-17,1105
"11818","Netherlands",2010-10-17,23
"11819","New.Zealand",2010-10-17,25
"11820","Norway",2010-10-17,59
"11821","Paraguay",2010-10-17,202
"11822","Peru",2010-10-17,193
"11823","Poland",2010-10-17,34
"11824","Romania",2010-10-17,720
"11825","Russia",2010-10-17,511
"11826","South.Africa",2010-10-17,2038
"11827","Spain",2010-10-17,15
"11828","Sweden",2010-10-17,3
"11829","Switzerland",2010-10-17,19
"11830","Ukraine",2010-10-17,542
"11831","United.States",2010-10-17,1566
"11832","Uruguay",2010-10-17,135
"11833","Argentina",2010-10-24,145
"11834","Australia",2010-10-24,214
"11835","Austria",2010-10-24,609
"11836","Belgium",2010-10-24,57
"11837","Bolivia",2010-10-24,301
"11838","Brazil",2010-10-24,166
"11839","Bulgaria",2010-10-24,655
"11840","Canada",2010-10-24,1419
"11841","Chile",2010-10-24,8
"11842","France",2010-10-24,21
"11843","Germany",2010-10-24,791
"11844","Hungary",2010-10-24,57
"11845","Japan",2010-10-24,18
"11846","Mexico",2010-10-24,1111
"11847","Netherlands",2010-10-24,23
"11848","New.Zealand",2010-10-24,22
"11849","Norway",2010-10-24,75
"11850","Paraguay",2010-10-24,208
"11851","Peru",2010-10-24,183
"11852","Poland",2010-10-24,34
"11853","Romania",2010-10-24,687
"11854","Russia",2010-10-24,477
"11855","South.Africa",2010-10-24,2063
"11856","Spain",2010-10-24,15
"11857","Sweden",2010-10-24,2
"11858","Switzerland",2010-10-24,19
"11859","Ukraine",2010-10-24,488
"11860","United.States",2010-10-24,1596
"11861","Uruguay",2010-10-24,113
"11862","Argentina",2010-10-31,149
"11863","Australia",2010-10-31,221
"11864","Austria",2010-10-31,598
"11865","Belgium",2010-10-31,48
"11866","Bolivia",2010-10-31,239
"11867","Brazil",2010-10-31,163
"11868","Bulgaria",2010-10-31,631
"11869","Canada",2010-10-31,1594
"11870","Chile",2010-10-31,8
"11871","France",2010-10-31,18
"11872","Germany",2010-10-31,729
"11873","Hungary",2010-10-31,53
"11874","Japan",2010-10-31,21
"11875","Mexico",2010-10-31,1165
"11876","Netherlands",2010-10-31,22
"11877","New.Zealand",2010-10-31,23
"11878","Norway",2010-10-31,91
"11879","Paraguay",2010-10-31,195
"11880","Peru",2010-10-31,191
"11881","Poland",2010-10-31,31
"11882","Romania",2010-10-31,673
"11883","Russia",2010-10-31,419
"11884","South.Africa",2010-10-31,2238
"11885","Spain",2010-10-31,13
"11886","Sweden",2010-10-31,2
"11887","Switzerland",2010-10-31,24
"11888","Ukraine",2010-10-31,417
"11889","United.States",2010-10-31,1685
"11890","Uruguay",2010-10-31,107
"11891","Argentina",2010-11-07,133
"11892","Australia",2010-11-07,206
"11893","Austria",2010-11-07,643
"11894","Belgium",2010-11-07,46
"11895","Bolivia",2010-11-07,220
"11896","Brazil",2010-11-07,165
"11897","Bulgaria",2010-11-07,648
"11898","Canada",2010-11-07,1613
"11899","Chile",2010-11-07,6
"11900","France",2010-11-07,15
"11901","Germany",2010-11-07,771
"11902","Hungary",2010-11-07,62
"11903","Japan",2010-11-07,37
"11904","Mexico",2010-11-07,1283
"11905","Netherlands",2010-11-07,23
"11906","New.Zealand",2010-11-07,23
"11907","Norway",2010-11-07,77
"11908","Paraguay",2010-11-07,196
"11909","Peru",2010-11-07,197
"11910","Poland",2010-11-07,29
"11911","Romania",2010-11-07,637
"11912","Russia",2010-11-07,418
"11913","South.Africa",2010-11-07,1934
"11914","Spain",2010-11-07,12
"11915","Sweden",2010-11-07,3
"11916","Switzerland",2010-11-07,20
"11917","Ukraine",2010-11-07,414
"11918","United.States",2010-11-07,1758
"11919","Uruguay",2010-11-07,107
"11920","Argentina",2010-11-14,139
"11921","Australia",2010-11-14,180
"11922","Austria",2010-11-14,658
"11923","Belgium",2010-11-14,54
"11924","Bolivia",2010-11-14,217
"11925","Brazil",2010-11-14,161
"11926","Bulgaria",2010-11-14,685
"11927","Canada",2010-11-14,1797
"11928","Chile",2010-11-14,5
"11929","France",2010-11-14,18
"11930","Germany",2010-11-14,744
"11931","Hungary",2010-11-14,50
"11932","Japan",2010-11-14,45
"11933","Mexico",2010-11-14,1365
"11934","Netherlands",2010-11-14,25
"11935","New.Zealand",2010-11-14,16
"11936","Norway",2010-11-14,75
"11937","Paraguay",2010-11-14,203
"11938","Peru",2010-11-14,188
"11939","Poland",2010-11-14,28
"11940","Romania",2010-11-14,681
"11941","Russia",2010-11-14,393
"11942","South.Africa",2010-11-14,1824
"11943","Spain",2010-11-14,12
"11944","Sweden",2010-11-14,2
"11945","Switzerland",2010-11-14,24
"11946","Ukraine",2010-11-14,420
"11947","United.States",2010-11-14,1864
"11948","Uruguay",2010-11-14,104
"11949","Argentina",2010-11-21,124
"11950","Australia",2010-11-21,150
"11951","Austria",2010-11-21,691
"11952","Belgium",2010-11-21,73
"11953","Bolivia",2010-11-21,222
"11954","Brazil",2010-11-21,159
"11955","Bulgaria",2010-11-21,629
"11956","Canada",2010-11-21,1815
"11957","Chile",2010-11-21,5
"11958","France",2010-11-21,28
"11959","Germany",2010-11-21,807
"11960","Hungary",2010-11-21,55
"11961","Japan",2010-11-21,44
"11962","Mexico",2010-11-21,1412
"11963","Netherlands",2010-11-21,28
"11964","New.Zealand",2010-11-21,16
"11965","Norway",2010-11-21,70
"11966","Paraguay",2010-11-21,198
"11967","Peru",2010-11-21,178
"11968","Poland",2010-11-21,27
"11969","Romania",2010-11-21,652
"11970","Russia",2010-11-21,436
"11971","South.Africa",2010-11-21,1817
"11972","Spain",2010-11-21,16
"11973","Sweden",2010-11-21,2
"11974","Switzerland",2010-11-21,27
"11975","Ukraine",2010-11-21,493
"11976","United.States",2010-11-21,1661
"11977","Uruguay",2010-11-21,96
"11978","Argentina",2010-11-28,106
"11979","Australia",2010-11-28,124
"11980","Austria",2010-11-28,722
"11981","Belgium",2010-11-28,102
"11982","Bolivia",2010-11-28,205
"11983","Brazil",2010-11-28,148
"11984","Bulgaria",2010-11-28,548
"11985","Canada",2010-11-28,1960
"11986","Chile",2010-11-28,4
"11987","France",2010-11-28,45
"11988","Germany",2010-11-28,824
"11989","Hungary",2010-11-28,52
"11990","Japan",2010-11-28,48
"11991","Mexico",2010-11-28,1478
"11992","Netherlands",2010-11-28,30
"11993","New.Zealand",2010-11-28,16
"11994","Norway",2010-11-28,71
"11995","Paraguay",2010-11-28,188
"11996","Peru",2010-11-28,166
"11997","Poland",2010-11-28,29
"11998","Romania",2010-11-28,634
"11999","Russia",2010-11-28,495
"12000","South.Africa",2010-11-28,1865
"12001","Spain",2010-11-28,13
"12002","Sweden",2010-11-28,3
"12003","Switzerland",2010-11-28,25
"12004","Ukraine",2010-11-28,541
"12005","United.States",2010-11-28,1960
"12006","Uruguay",2010-11-28,88
"12007","Argentina",2010-12-05,91
"12008","Australia",2010-12-05,110
"12009","Austria",2010-12-05,710
"12010","Belgium",2010-12-05,122
"12011","Bolivia",2010-12-05,168
"12012","Brazil",2010-12-05,135
"12013","Bulgaria",2010-12-05,526
"12014","Canada",2010-12-05,2174
"12015","Chile",2010-12-05,3
"12016","France",2010-12-05,56
"12017","Germany",2010-12-05,895
"12018","Hungary",2010-12-05,68
"12019","Japan",2010-12-05,51
"12020","Mexico",2010-12-05,1678
"12021","Netherlands",2010-12-05,35
"12022","New.Zealand",2010-12-05,13
"12023","Norway",2010-12-05,115
"12024","Paraguay",2010-12-05,168
"12025","Peru",2010-12-05,155
"12026","Poland",2010-12-05,32
"12027","Romania",2010-12-05,639
"12028","Russia",2010-12-05,469
"12029","South.Africa",2010-12-05,1867
"12030","Spain",2010-12-05,20
"12031","Sweden",2010-12-05,2
"12032","Switzerland",2010-12-05,28
"12033","Ukraine",2010-12-05,626
"12034","United.States",2010-12-05,1943
"12035","Uruguay",2010-12-05,75
"12036","Argentina",2010-12-12,90
"12037","Australia",2010-12-12,102
"12038","Austria",2010-12-12,776
"12039","Belgium",2010-12-12,171
"12040","Bolivia",2010-12-12,150
"12041","Brazil",2010-12-12,135
"12042","Bulgaria",2010-12-12,633
"12043","Canada",2010-12-12,2526
"12044","Chile",2010-12-12,3
"12045","France",2010-12-12,104
"12046","Germany",2010-12-12,920
"12047","Hungary",2010-12-12,64
"12048","Japan",2010-12-12,73
"12049","Mexico",2010-12-12,1906
"12050","Netherlands",2010-12-12,42
"12051","New.Zealand",2010-12-12,11
"12052","Norway",2010-12-12,194
"12053","Paraguay",2010-12-12,158
"12054","Peru",2010-12-12,132
"12055","Poland",2010-12-12,38
"12056","Romania",2010-12-12,681
"12057","Russia",2010-12-12,493
"12058","South.Africa",2010-12-12,1827
"12059","Spain",2010-12-12,26
"12060","Sweden",2010-12-12,4
"12061","Switzerland",2010-12-12,45
"12062","Ukraine",2010-12-12,716
"12063","United.States",2010-12-12,2113
"12064","Uruguay",2010-12-12,72
"12065","Argentina",2010-12-19,71
"12066","Australia",2010-12-19,111
"12067","Austria",2010-12-19,779
"12068","Belgium",2010-12-19,195
"12069","Bolivia",2010-12-19,137
"12070","Brazil",2010-12-19,129
"12071","Bulgaria",2010-12-19,626
"12072","Canada",2010-12-19,3062
"12073","Chile",2010-12-19,3
"12074","France",2010-12-19,165
"12075","Germany",2010-12-19,896
"12076","Hungary",2010-12-19,73
"12077","Japan",2010-12-19,103
"12078","Mexico",2010-12-19,1974
"12079","Netherlands",2010-12-19,48
"12080","New.Zealand",2010-12-19,12
"12081","Norway",2010-12-19,267
"12082","Paraguay",2010-12-19,152
"12083","Peru",2010-12-19,101
"12084","Poland",2010-12-19,42
"12085","Romania",2010-12-19,675
"12086","Russia",2010-12-19,603
"12087","South.Africa",2010-12-19,1855
"12088","Spain",2010-12-19,54
"12089","Sweden",2010-12-19,3
"12090","Switzerland",2010-12-19,60
"12091","Ukraine",2010-12-19,799
"12092","United.States",2010-12-19,2512
"12093","Uruguay",2010-12-19,65
"12094","Argentina",2010-12-26,70
"12095","Australia",2010-12-26,100
"12096","Austria",2010-12-26,849
"12097","Belgium",2010-12-26,333
"12098","Bolivia",2010-12-26,122
"12099","Brazil",2010-12-26,137
"12100","Bulgaria",2010-12-26,698
"12101","Canada",2010-12-26,3816
"12102","Chile",2010-12-26,3
"12103","France",2010-12-26,337
"12104","Germany",2010-12-26,1076
"12105","Hungary",2010-12-26,84
"12106","Japan",2010-12-26,133
"12107","Mexico",2010-12-26,1959
"12108","Netherlands",2010-12-26,67
"12109","New.Zealand",2010-12-26,13
"12110","Norway",2010-12-26,416
"12111","Paraguay",2010-12-26,145
"12112","Peru",2010-12-26,109
"12113","Poland",2010-12-26,53
"12114","Romania",2010-12-26,672
"12115","Russia",2010-12-26,587
"12116","South.Africa",2010-12-26,2059
"12117","Spain",2010-12-26,209
"12118","Sweden",2010-12-26,5
"12119","Switzerland",2010-12-26,139
"12120","Ukraine",2010-12-26,751
"12121","United.States",2010-12-26,2917
